date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:45:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1694721244-ssl-df	https://devdocs.mimik.com/key-concepts/06-index/'data:image/jpeg;base64,/9j/2wBDABALDA4MChAODQ4SERATGCgaGBYWGDEjJR0oOjM9PDkzODdASFxOQERXRTc4UG1RV19iZ2hnPk1xeXBkeFxlZ2P/2wBDARESEhgVGC8aGi9jQjhCY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2NjY2P/wgARCAATABQDASIAAhEBAxEB/8QAFwABAQEBAAAAAAAAAAAAAAAAAAECBf/EABQBAQAAAAAAAAAAAAAAAAAAAAD/2gAMAwEAAhADEAAAAe9KKgzoAP/EABQQAQAAAAAAAAAAAAAAAAAAADD/2gAIAQEAAQUCH//EABQRAQAAAAAAAAAAAAAAAAAAACD/2gAIAQMBAT8BH//EABQRAQAAAAAAAAAAAAAAAAAAACD/2gAIAQIBAT8BH//EABQQAQAAAAAAAAAAAAAAAAAAADD/2gAIAQEABj8CH//EABoQAAIDAQEAAAAAAAAAAAAAAAAxARARQVH/2gAIAQEAAT8hhIhqDK4aeX//2gAMAwEAAgADAAAAEEMIAP/EABQRAQAAAAAAAAAAAAAAAAAAACD/2gAIAQMBAT8QH//EABQRAQAAAAAAAAAAAAAAAAAAACD/2gAIAQIBAT8QH//EABoQAQEBAQEBAQAAAAAAAAAAAAERACFRMXH/2gAIAQEAAT8QA/lqYcR4bqB0J9M18TUci5WZad1d/9k='	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/06-index/'data_image/jpeg;base64,/9j/2wBDABALDA4MChAODQ4SERATGCgaGBYWGDEjJR0oOjM9PDk/2wBDARESEhgVGC8aGi9jQjhCY2NjY2NjY2NjY2NjY2NjY2N/wgARCAATABQDASIAAh/9k='.86.delaye	(from https://devdocs.mimik.com/key-concepts/06-index/)
03:45:41	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1694721244-ssl-df	https://devdocs.mimik.com/key-concepts/api/05-index	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/api/05-index.87.delayed	(from https://devdocs.mimik.com/key-concepts/06-index/)
03:45:42	21311/21311	---M--	200	added ('OK')	image/png	etag:%2222e7d7adb970e8c52cfd9bda905561ee-ssl%22	https://devdocs.mimik.com/static/142464f605814a6a5f9a5cf3246db44f/1b1d5/discovery-json.png	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/static/142464f605814a6a5f9a5cf3246db44f/1b1d5/discovery-json.png	(from https://devdocs.mimik.com/key-concepts/06-index/)
03:45:43	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1694721244-ssl-df	https://devdocs.mimik.com/key-concepts/06-index/'data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABQAAAAMCAIAAADtbgqsAAAACXBIWXMAAAsTAAALEwEAmpwYAAACKklEQVQoz33Qa0/UQBQG4P4cQwJs751tO53ptJ3ptNOlu8uuLIKYKCIBEchydUVwQ1D5YgxBIRHlEomCGvAHml01iCYm76eT85w3OdKr7Y3Xezu7u/s7u2/f7O2fnX9dXW09a2+ef7s8Oj49Ojk9+3JxfPJxaWn59NPng/dHHw6P3x0cXlx+33r+QmqMTRBRd1nZZWWaN+7PLOf1ESoqYTYEwhIIM1/Uq8N389rw4OgEjCs4raGkemdyfuj2PakfBCrkWJTDkrAIK9i0V7Nv9JsWKdFK7tLMJKIA/F7V0jprA24sDMw1j/cZUPKTqhPlkAon5BrkgJRkgFSAnKjKMm5hpnupAakCkB1VIyFwTBWHWyTT7ECCtOzSsga57iUG4pafyRZSAHJolWYC+LGBUr2DPSeqkCSDUazBxPIz1SZSARADJb/zC8uWZ4cVnidFEhtI6DBSu+eCNEOMXWHFiUycXsee7hDEazgWJubd5qjb3MHeNWyHf2OAdCfASd1A3ECJiVPdvWr2aPw/rBRxTwGYWPwc/onDzsOY+i82cWriBJCSWsQ9MjBQqsG4G645oWzCYpAjltokkm2me1y2sNRn+orLZIfKdiTboeKyPgP2am4xzAHJLJKBoKRDZrgBLY+QdBDxCmSDOL1Z9BPpwcNmc3VjbmltsdVebLWftF/eGhuvNUZb61sLK09X1trrm9tTswtxOjD9qDk+OTMxNTc9uzC/+LjWGPkBfxHatSQhCyUAAAAASUVORK5CYII='	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/06-index/'data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABQAAAAMCAIA/UQBQG4P4cQwJs751tO53ptJ3ptNOlu8uuLIKYKCIBEchydU/s7u2/f7O2fnX9dXW09a2+ef7s/+LjWGPkBfxHatSQhCyUAAAA	(from https://devdocs.mimik.com/key-concepts/06-index/)
03:45:43	18526/18526	---M--	200	added ('OK')	image/png	etag:%22889bcbd0e97fc22dd3fbd64746e810db-ssl%22	https://devdocs.mimik.com/static/f0dd0d0990d65e04458f7d4686a767fa/64d87/mdebug-ui.png	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/static/f0dd0d0990d65e04458f7d4686a767fa/64d87/mdebug-ui.png	(from https://devdocs.mimik.com/key-concepts/06-index/)
03:45:44	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1694721244-ssl-df	https://devdocs.mimik.com/key-concepts/06-index/'data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABQAAAAPCAYAAADkmO9VAAAACXBIWXMAAAsTAAALEwEAmpwYAAAB9UlEQVQ4y52U627bMAyF/cLDnm6v0W3YgLVYiyXx/SZblixKduQzkE7T5MeKbQQ+iDalQ4qSnbwcMnz/8ROPzwd0SmPQBmo0UNqI/x7jZO98Jnl6PuDzt0ehajo4H2Bnwuy8YB3Bik+CdXuM59wKXQWLukNWtqhaheMpQ5YXyIsSaZojzwuUZYU8L3eKEsUFfh7G1yrfSCrt8GsgZNOCZrQoqganvJRq67ZHmlfIilr8pmPUdeTW6MmAzI6ZDJKwrPAR0LTAOUI/TKhbJZlnClDjJMzk73Fe5rcT4WtD+NIQTsoh0aw8TzgeTsiyEl03oGl6VHULRx5x27BtG2KMd5xjBBDxpCM+PkR8eNjwKV2RzN5BkcJ5i7IwhAXeB8k+TkYW/62tS0DCAmznc4SxFqOe0PYKw6jRq0F6V9Yt2kvvOMa+nd01ObfAh0VuSOIvglwJb/PlkOKYFiLEh8OHcsr2MS0qtP0gybh6bawcyqAnTMZKi+4EOXOnBphLkKtwtN9BIg9HBGtn2HmWmLGzwL7MdfQmyMbBURvJFpYF/2o+3G5520Deiyj5IL1ZlhXLusq4XU77T+yCC9/DXZBfvm4xhLB/apdtsL8vxM14yy7I8xJZaC2ICP9nu9gWI+qmRdIPo3y/RVlJhfPNj+Ae/z7E7XL4De4xhCetovPOAAAAAElFTkSuQmCC'	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/06-index/'data_image/png;base64,iVBORw0KGgoAAAANSUhEUgAAABQAAAAPCAYA/cLDnm6v0W3YgLVYiyXx/SZblixKduQzkE7T5MeKbQQ+iDalQ4qSnbwcMnz/8ROPzwd0SmPQBm/z7E7XL4De4xhCetovPOAAAA	(from https://devdocs.mimik.com/key-concepts/06-index/)
03:45:45	18504/18504	---MCZ	200	added ('OK')	application/json	etag:%22310ecbdebbc331ce8316aa96ea7bb4da-ssl-df%22	https://devdocs.mimik.com/page-data/key-concepts/07-index/page-data.json	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/page-data/key-concepts/07-index/page-data.json	(from https://devdocs.mimik.com/key-concepts/07-index/)
03:45:45	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1694721244-ssl-df	https://devdocs.mimik.com/key-concepts/key-concepts/03-index	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/key-concepts/03-index.8d.delayed	(from https://devdocs.mimik.com/key-concepts/07-index/)
03:45:46	3082/3082	---MCZ	404	error ('Not%20Found')	text/html	etag:1694721244-ssl-df	https://devdocs.mimik.com/key-concepts/key-concepts/05-index	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/key-concepts/key-concepts/05-index.8e.delayed	(from https://devdocs.mimik.com/key-concepts/07-index/)
03:45:48	17722/17722	---MCZ	200	added ('OK')	application/json	etag:%22c0f2d4122905e63d359a05846ba8184e-ssl-df%22	https://devdocs.mimik.com/page-data/key-concepts/08-index/page-data.json	/Users/seyedsharif/Download/mimikDocsa/devdocs.mimik.com/page-data/key-concepts/08-index/page-data.json	(from https://devdocs.mimik.com/key-concepts/08-index/)
